tree_id	leaves_num	depth	nodes_num	root	feature_importance	class_current_depth	L	feature_importance	class_current_depth	R	feature_importance	class_current_depth	L_L	feature_importance	class_current_depth	L_R	feature_importance	class_current_depth	R_L	feature_importance	class_current_depth	R_R	feature_importance	class_current_depth	L_L_L	feature_importance	class_current_depth	L_L_R	feature_importance	class_current_depth	L_R_L	feature_importance	class_current_depth	L_R_R	feature_importance	class_current_depth	R_L_L	feature_importance	class_current_depth	R_L_R	feature_importance	class_current_depth	R_R_L	feature_importance	class_current_depth	R_R_R	feature_importance	class_current_depth
813	8379	30	16757	8_G<=0.5	0.49637915320241943	Animal	20_G<=0.5	0.44665687525582065	Animal	19_U<=0.5	0.6061556453327663	Plant	19_C<=0.5	0.47749310697357417	Animal	23_U<=0.5	0.3390966068727037	Animal	15_U<=0.5	0.654033105622701	Plant	20_C<=0.5	0.40301003344481606	Animal	4_C<=0.5	0.4172679172679173	Animal	9_G<=0.5	0.5864740186265123	Plant	7_A<=0.5	0.35644257703081234	Animal	1_U<=0.5	0.12244897959183673	Animal	22_U<=0.5	0.5656022763199494	Plant	3_U<=0.5	0.8003487358326068	Plant	6_A<=0.5	0.36587078651685395	Animal	7_C<=0.5	0.5459459459459459	Plant
814	8514	30	17027	22_G<=0.5	0.4988814317673378	Animal	4_U<=0.5	0.5408486746619815	Plant	24_G<=0.5	0.22353088585390302	Animal	22_C<=0.5	0.5634782193122895	Plant	5_U<=0.5	0.4507845934379458	Animal	1_G<=0.5	0.2082292625213619	Animal	26_U<=0.5	0.5347593582887701	Plant	2_A<=0.5	0.593457570183156	Plant	19_C<=0.5	0.3043778801843318	Animal	22_A<=0.5	0.39648597112503403	Animal	10_A<=0.5	0.5764260951780649	Plant	21_G<=0.5	0.19448113899897254	Animal	13_A<=0.5	0.3261964735516373	Animal	17_U<=0.5	0.48348348348348347	Animal	20_G<=0.5	0.9512195121951219	Plant
815	8301	30	16601	23_G<=0.5	0.4977545778440633	Animal	23_U<=0.5	0.5118121226925358	Plant	16_U<=0.5	0.23193665456944904	Animal	23_A<=0.5	0.5310191071066644	Plant	7_C<=0.5	0.1690233475830319	Animal	11_U<=0.5	0.2073651907058308	Animal	9_U<=0.5	0.30666666666666664	Animal	22_G<=0.5	0.5439030040929802	Plant	24_U<=0.5	0.2616067823980622	Animal	24_A<=0.5	0.14240648940964398	Animal	24_G<=0.5	0.24087591240875914	Animal	20_A<=0.5	0.16044997039668443	Animal	24_G<=0.5	0.34121621621621623	Animal	24_U<=0.5	0.41983122362869196	Animal	5_U<=0.5	0.11231884057971014	Animal
816	8459	30	16917	23_U<=0.5	0.4994780014914243	Animal	18_U<=0.5	0.5169735579020857	Plant	24_C<=0.5	0.17081967213114754	Animal	22_U<=0.5	0.5434876056741653	Plant	12_A<=0.5	0.44497762790999285	Animal	8_G<=0.5	0.15841584158415842	Animal	28_A<=0.5	0.32882882882882886	Animal	1_U<=0.5	0.5880996935427006	Plant	8_C<=0.5	0.21455708858228353	Animal	1_A<=0.5	0.4817897165458141	Animal	21_A<=0.5	0.3089802130898021	Animal	24_A<=0.5	0.13132250580046403	Animal	19_C<=0.5	0.2451708766716196	Animal	16_U<=0.5	0.3257918552036199	Animal	34_C<=0.5	1.0	Plant
817	8257	30	16513	22_A<=0.5	0.5027922777363494	Plant	22_U<=0.5	0.5305271776549619	Plant	17_C<=0.5	0.2771722676354829	Animal	21_U<=0.5	0.5918058661054847	Plant	9_U<=0.5	0.18630710503632558	Animal	2_A<=0.5	0.3107809676771733	Animal	10_U<=0.5	0.17415384615384616	Animal	6_U<=0.5	0.6242996906095828	Plant	19_U<=0.5	0.472128118263012	Animal	8_A<=0.5	0.2211791212917762	Animal	18_G<=0.5	0.11985688729874776	Animal	18_U<=0.5	0.3576477240599378	Animal	6_A<=0.5	0.19598337950138503	Animal	2_G<=0.5	0.1987179487179487	Animal	15_C<=0.5	0.12382739212007504	Animal
818	8379	30	16757	1_U<=0.5	0.49821857651835283	Animal	6_U<=0.5	0.41577327247638257	Animal	23_G<=0.5	0.5708496976497724	Plant	22_A<=0.5	0.43875685557586835	Animal	22_A<=0.5	0.345021645021645	Animal	9_U<=0.5	0.5882218522508406	Plant	5_G<=0.5	0.20358868184955142	Animal	18_U<=0.5	0.4566879648056981	Animal	6_G<=0.5	0.28584189370254576	Animal	19_U<=0.5	0.37476587774561554	Animal	12_U<=0.5	0.17975402081362346	Animal	22_A<=0.5	0.6528741768998042	Plant	10_A<=0.5	0.41007723427730786	Animal	16_A<=0.5	0.14730290456431536	Animal	3_A<=0.5	0.3154639175257732	Animal
819	8442	29	16883	20_C<=0.5	0.500637998177148	Plant	19_U<=0.5	0.45879533185493804	Animal	22_C<=0.5	0.6196025983951089	Plant	19_G<=0.5	0.5037056643726839	Plant	23_G<=0.5	0.31528991636124426	Animal	2_A<=0.5	0.6437349811191212	Plant	9_G<=0.5	0.31046613896218117	Animal	6_A<=0.5	0.5482950970934866	Plant	12_A<=0.5	0.39905502510089574	Animal	2_U<=0.5	0.3245665878644602	Animal	12_A<=0.5	0.12269938650306748	Animal	1_U<=0.5	0.6831149444352297	Plant	22_A<=0.5	0.4543278819305943	Animal	8_C<=0.5	0.2772166105499439	Animal	1_U<=0.5	0.43089430894308944	Animal
820	8424	30	16847	1_A<=0.5	0.5011185682326622	Plant	6_A<=0.5	0.535587560008349	Plant	8_C<=0.5	0.36831523924406917	Animal	18_C<=0.5	0.5022657342657343	Plant	19_U<=0.5	0.6335526315789474	Plant	12_G<=0.5	0.3871133490905354	Animal	19_G<=0.5	0.3006656804733728	Animal	22_C<=0.5	0.4592334494773519	Animal	19_U<=0.5	0.6143145161290322	Plant	21_U<=0.5	0.6885864706466673	Plant	18_U<=0.5	0.36884854276158624	Animal	22_C<=0.5	0.3159041394335512	Animal	22_A<=0.5	0.5593815881939564	Plant	20_C<=0.5	0.2745920745920746	Animal	2_G<=0.5	0.4007155635062612	Animal
821	8560	30	17119	18_A<=0.5	0.4987985748612147	Animal	1_U<=0.5	0.5135716650115856	Plant	8_G<=0.5	0.4393371637938213	Animal	8_G<=0.5	0.4147527695217509	Animal	9_U<=0.5	0.5975507079984692	Plant	20_C<=0.5	0.35608970387808203	Animal	16_U<=0.5	0.6099542915185373	Plant	10_C<=0.5	0.38412135298795036	Animal	7_A<=0.5	0.5002561038074099	Plant	20_C<=0.5	0.6682813816343723	Plant	21_U<=0.5	0.4093583636873074	Animal	22_U<=0.5	0.3278340411630186	Animal	19_G<=0.5	0.4448435094920472	Animal	22_G<=0.5	0.6823567082933077	Plant	9_A<=0.5	0.3325153374233129	Animal
822	8473	30	16945	1_U<=0.5	0.4988814317673378	Animal	10_A<=0.5	0.416013118494225	Animal	23_C<=0.5	0.5708667513083331	Plant	10_C<=0.5	0.3787007760850819	Animal	9_G<=0.5	0.5245193647255503	Plant	2_U<=0.5	0.5840671260847371	Plant	28_A<=0.5	0.13487881981032665	Animal	6_C<=0.5	0.40652778720228	Animal	24_G<=0.5	0.31187876812774973	Animal	15_G<=0.5	0.3860294117647059	Animal	19_C<=0.5	0.7069076823757263	Plant	8_G<=0.5	0.5471722420234466	Plant	19_G<=0.5	0.6907037358818419	Plant	9_C<=0.5	0.13029661016949154	Animal	34_C<=0.5	1.0	Plant
823	8350	29	16699	7_C<=0.5	0.500687712320822	Plant	23_U<=0.5	0.5160300563556669	Plant	19_G<=0.5	0.4415761962203458	Animal	8_U<=0.5	0.5343123287671233	Plant	20_A<=0.5	0.15098468271334792	Animal	22_U<=0.5	0.4698659572291006	Animal	6_G<=0.5	0.3377160030052592	Animal	22_C<=0.5	0.5592510185800561	Plant	12_G<=0.5	0.4559811218006898	Animal	18_G<=0.5	0.12074468085106382	Animal	13_G<=0.5	0.291358024691358	Animal	6_G<=0.5	0.5250631085467004	Plant	6_C<=0.5	0.15405777166437415	Animal	6_A<=0.5	0.3710819009100101	Animal	2_A<=0.5	0.2412280701754386	Animal
824	8260	30	16519	22_U<=0.5	0.4979700057999834	Animal	23_U<=0.5	0.5482918599746942	Plant	25_U<=0.5	0.17719662715385556	Animal	22_G<=0.5	0.5662653024302973	Plant	17_G<=0.5	0.17805383022774326	Animal	20_A<=0.5	0.17245226878254402	Animal	2_G<=0.5	0.5042735042735043	Plant	8_C<=0.5	0.6206680584551149	Plant	24_U<=0.5	0.21289739340063282	Animal	24_G<=0.5	0.14632768361581922	Animal	8_A<=0.5	0.2651162790697674	Animal	20_C<=0.5	0.16117159944793744	Animal	8_C<=0.5	0.22006472491909385	Animal	1_C<=0.5	0.6352941176470588	Plant	20_C<=0.5	0.15625	Animal
825	8517	30	17033	13_G<=0.5	0.5001905708840831	Plant	22_A<=0.5	0.4813595723323295	Animal	7_A<=0.5	0.5462645647703906	Plant	23_C<=0.5	0.5042640264026402	Plant	3_U<=0.5	0.30652962515114873	Animal	2_A<=0.5	0.48721114835067914	Animal	17_G<=0.5	0.6547811993517018	Plant	1_A<=0.5	0.5148850166602938	Plant	5_C<=0.5	0.1958762886597938	Animal	20_C<=0.5	0.28487886382623223	Animal	11_G<=0.5	0.36323851203501095	Animal	22_G<=0.5	0.534245088461956	Plant	23_G<=0.5	0.2832941176470588	Animal	22_G<=0.5	0.5552147239263804	Plant	11_G<=0.5	0.7929566563467493	Plant
826	8324	30	16647	20_G<=0.5	0.5004888557461264	Plant	22_A<=0.5	0.5321882897160235	Plant	22_A<=0.5	0.39205918980294485	Animal	23_U<=0.5	0.5602986217457887	Plant	18_U<=0.5	0.29253365973072215	Animal	9_U<=0.5	0.4102890075430121	Animal	19_U<=0.5	0.2759179265658747	Animal	23_C<=0.5	0.5787919731772007	Plant	4_G<=0.5	0.15553121577217963	Animal	15_C<=0.5	0.2593044539353264	Animal	10_U<=0.5	0.35960591133004927	Animal	17_U<=0.5	0.45314183123877916	Animal	21_U<=0.5	0.3063298490127758	Animal	6_A<=0.5	0.3250825082508251	Animal	1_G<=0.5	0.1828125	Animal
827	8431	30	16861	4_C<=0.5	0.4970917225950783	Animal	1_A<=0.5	0.47980954947671023	Animal	19_U<=0.5	0.5457361400847083	Plant	17_A<=0.5	0.5124982063423734	Plant	8_C<=0.5	0.36215267017870056	Animal	15_U<=0.5	0.6154402313624678	Plant	7_A<=0.5	0.28834173835657073	Animal	8_G<=0.5	0.48709220943129233	Animal	16_G<=0.5	0.5888710048286963	Plant	12_G<=0.5	0.38387138936086784	Animal	22_U<=0.5	0.28029556650246307	Animal	7_A<=0.5	0.4911381888673498	Animal	3_U<=0.5	0.787217757367011	Plant	11_G<=0.5	0.24738384261197155	Animal	5_G<=0.5	0.3879837067209776	Animal
828	8504	30	17007	21_U<=0.5	0.5019968514375673	Plant	21_G<=0.5	0.5346088071825567	Plant	20_G<=0.5	0.38953188352377444	Animal	9_U<=0.5	0.5626593033135089	Plant	1_A<=0.5	0.46773726851851855	Animal	7_U<=0.5	0.43725666367175803	Animal	4_U<=0.5	0.2547914317925592	Animal	19_C<=0.5	0.5988251840820716	Plant	7_A<=0.5	0.46310635390571625	Animal	15_U<=0.5	0.5047627687562369	Plant	20_U<=0.5	0.3220278471974295	Animal	9_U<=0.5	0.3944073455759599	Animal	11_C<=0.5	0.5461293743372216	Plant	9_U<=0.5	0.21639344262295082	Animal	14_A<=0.5	0.386052303860523	Animal
829	8575	30	17149	22_A<=0.5	0.4977048637003894	Animal	19_U<=0.5	0.5250321642333725	Plant	10_C<=0.5	0.279416145367888	Animal	6_U<=0.5	0.5698596261546294	Plant	22_U<=0.5	0.3757267441860465	Animal	8_C<=0.5	0.2490118577075099	Animal	19_G<=0.5	0.35605663345568955	Animal	19_C<=0.5	0.603411513859275	Plant	3_A<=0.5	0.43899251514791493	Animal	21_U<=0.5	0.4320769532783667	Animal	10_G<=0.5	0.11429872495446267	Animal	1_G<=0.5	0.26150262085032033	Animal	7_U<=0.5	0.2177713037144938	Animal	19_C<=0.5	0.4130718954248366	Animal	7_A<=0.5	0.1246684350132626	Animal
830	8484	30	16967	19_C<=0.5	0.5015328527632779	Plant	23_U<=0.5	0.4301399406906355	Animal	8_C<=0.5	0.6505987104697575	Plant	11_G<=0.5	0.44926020808281486	Animal	22_A<=0.5	0.14319340918007062	Animal	15_C<=0.5	0.7008856180616191	Plant	6_C<=0.5	0.4207525655644242	Animal	2_U<=0.5	0.41386531054855474	Animal	22_U<=0.5	0.531491616714447	Plant	15_U<=0.5	0.1270358306188925	Animal	20_C<=0.5	0.23	Animal	24_U<=0.5	0.7316010924928028	Plant	17_U<=0.5	0.5335745878568556	Plant	2_A<=0.5	0.5010068465565848	Plant	2_A<=0.5	0.22634146341463415	Animal
831	8451	30	16901	12_G<=0.5	0.49946143011019967	Animal	23_G<=0.5	0.47510794725172134	Animal	10_A<=0.5	0.5590857142857143	Plant	20_C<=0.5	0.4880630076298302	Animal	22_G<=0.5	0.23747178329571106	Animal	1_A<=0.5	0.4595557992870853	Animal	19_U<=0.5	0.7251105351425522	Plant	22_A<=0.5	0.4397311628221149	Animal	22_U<=0.5	0.617911260321205	Plant	5_G<=0.5	0.19082125603864733	Animal	17_C<=0.5	0.3756708407871199	Animal	22_C<=0.5	0.48977481617647056	Animal	2_U<=0.5	0.3419758605274922	Animal	22_C<=0.5	0.7707964601769911	Plant	15_U<=0.5	0.44114411441144114	Animal
832	8392	30	16783	23_G<=0.5	0.4967602949705858	Animal	22_U<=0.5	0.5101859280706038	Plant	4_C<=0.5	0.24111590833610097	Animal	1_C<=0.5	0.5573547910468623	Plant	17_C<=0.5	0.1843883602261757	Animal	24_U<=0.5	0.1827318410232983	Animal	19_U<=0.5	0.39659367396593675	Animal	18_C<=0.5	0.5724732617136323	Plant	10_A<=0.5	0.47901752653665763	Animal	9_U<=0.5	0.20133985152996559	Animal	21_A<=0.5	0.13020833333333334	Animal	11_G<=0.5	0.15587151132174829	Animal	7_G<=0.5	0.3586206896551724	Animal	22_G<=0.5	0.45203252032520325	Animal	18_C<=0.5	0.2318840579710145	Animal
833	8524	30	17047	8_G<=0.5	0.5016819951942995	Plant	18_U<=0.5	0.44971605204514414	Animal	19_U<=0.5	0.6182033096926713	Plant	20_C<=0.5	0.47783283348546096	Animal	13_A<=0.5	0.37171022881432575	Animal	1_A<=0.5	0.666112514962096	Plant	11_C<=0.5	0.4166200335758254	Animal	19_C<=0.5	0.41474001644887143	Animal	5_A<=0.5	0.6349260523321957	Plant	16_G<=0.5	0.4005844535359439	Animal	22_G<=0.5	0.2729816147082334	Animal	13_U<=0.5	0.6986649713922441	Plant	23_G<=0.5	0.4991850040749796	Animal	4_A<=0.5	0.3962196861626248	Animal	4_A<=0.5	0.4909090909090909	Animal
834	8520	29	17039	8_G<=0.5	0.5004225702212279	Plant	22_A<=0.5	0.4467320812941488	Animal	23_U<=0.5	0.6184670836425316	Plant	10_C<=0.5	0.47102400087474716	Animal	3_A<=0.5	0.26526444762099244	Animal	20_U<=0.5	0.6336775832550947	Plant	24_G<=0.5	0.25559947299077734	Animal	22_G<=0.5	0.4890852390852391	Animal	14_U<=0.5	0.40352240352240354	Animal	11_C<=0.5	0.3	Animal	17_C<=0.5	0.1824464409122322	Animal	22_U<=0.5	0.5736207202412631	Plant	15_A<=0.5	0.7327674520708327	Plant	9_C<=0.5	0.1990521327014218	Animal	7_U<=0.5	0.5396825396825397	Plant
835	8300	30	16599	22_A<=0.5	0.4984008617118237	Animal	20_C<=0.5	0.5255067819347146	Plant	20_C<=0.5	0.2803836355462311	Animal	23_A<=0.5	0.48549559892843475	Animal	1_U<=0.5	0.6338329764453962	Plant	23_G<=0.5	0.24408421837152972	Animal	13_C<=0.5	0.42955589586523735	Animal	19_C<=0.5	0.49686370401871144	Animal	2_C<=0.5	0.2132399745385105	Animal	10_A<=0.5	0.46348465817333573	Animal	14_G<=0.5	0.7404537286612758	Plant	7_U<=0.5	0.25734355044699875	Animal	1_G<=0.5	0.15097159940209268	Animal	1_U<=0.5	0.3467391304347826	Animal	9_C<=0.5	0.6269430051813472	Plant
836	8484	29	16967	8_G<=0.5	0.49714143673875216	Animal	23_C<=0.5	0.4441595782916018	Animal	23_C<=0.5	0.6159591617409995	Plant	22_U<=0.5	0.4529025191675794	Animal	6_G<=0.5	0.21944977607165708	Animal	19_U<=0.5	0.626385195035461	Plant	15_U<=0.5	0.28113879003558717	Animal	14_A<=0.5	0.49807385952208544	Animal	8_A<=0.5	0.17673100761466265	Animal	1_G<=0.5	0.17687661777394306	Animal	25_A<=0.5	0.3415841584158416	Animal	6_U<=0.5	0.6721188064604434	Plant	22_A<=0.5	0.4318975552968568	Animal	25_G<=0.5	0.3333333333333333	Animal	1_C<=0.5	0.15	Animal
837	8397	28	16793	1_U<=0.5	0.49858314690529454	Animal	22_A<=0.5	0.40900722277297835	Animal	23_G<=0.5	0.5773963427930594	Plant	4_U<=0.5	0.4321358484520806	Animal	24_A<=0.5	0.23267175572519083	Animal	18_C<=0.5	0.5955309084977981	Plant	5_U<=0.5	0.19294605809128632	Animal	21_U<=0.5	0.4519724676392028	Animal	20_A<=0.5	0.36193419378294855	Animal	7_C<=0.5	0.22052262587635438	Animal	15_G<=0.5	0.5109489051094891	Plant	4_G<=0.5	0.5477477477477477	Plant	23_U<=0.5	0.7103218645948945	Plant	17_U<=0.5	0.22943327239488118	Animal	24_C<=0.5	0.07954545454545454	Animal
838	8392	30	16783	18_C<=0.5	0.4999088574032646	Animal	19_C<=0.5	0.46443818693795985	Animal	6_A<=0.5	0.5956833650131829	Plant	1_U<=0.5	0.40175915146811536	Animal	4_A<=0.5	0.6122635753508237	Plant	9_G<=0.5	0.5630575333497013	Plant	21_G<=0.5	0.6931540342298288	Plant	18_G<=0.5	0.3530932833408753	Animal	21_C<=0.5	0.45046910384988675	Animal	20_A<=0.5	0.5455474784189005	Plant	22_C<=0.5	0.7486072423398329	Plant	17_G<=0.5	0.4692737430167598	Animal	6_U<=0.5	0.7568381430363864	Plant	3_G<=0.5	0.5737494655835828	Plant	7_A<=0.5	0.8526556253569388	Plant
839	8356	30	16711	18_A<=0.5	0.5048305576269783	Plant	22_A<=0.5	0.5183252552335774	Plant	19_C<=0.5	0.4496627318718381	Animal	20_C<=0.5	0.544580258302583	Plant	20_C<=0.5	0.2961951219512195	Animal	5_A<=0.5	0.37825818406423717	Animal	10_C<=0.5	0.6031872509960159	Plant	9_G<=0.5	0.4942172255605091	Animal	15_C<=0.5	0.6702402063517653	Plant	19_U<=0.5	0.2472636815920398	Animal	13_C<=0.5	0.47420814479638007	Animal	7_G<=0.5	0.3610927152317881	Animal	20_C<=0.5	0.42871046228710463	Animal	17_U<=0.5	0.6370162297128589	Plant	12_C<=0.5	0.40998217468805703	Animal
840	8487	30	16973	19_U<=0.5	0.4970254370701798	Animal	23_U<=0.5	0.5400494383971551	Plant	2_A<=0.5	0.35755956983200954	Animal	22_U<=0.5	0.5577290510417614	Plant	11_C<=0.5	0.17920148560817084	Animal	17_U<=0.5	0.3916477441010959	Animal	11_C<=0.5	0.2733040507564666	Animal	19_G<=0.5	0.6073581376013303	Plant	17_U<=0.5	0.2089116143170197	Animal	14_G<=0.5	0.14531435349940688	Animal	22_G<=0.5	0.30128205128205127	Animal	20_G<=0.5	0.4204295154185022	Animal	9_U<=0.5	0.318673647469459	Animal	22_A<=0.5	0.23213175885643256	Animal	9_A<=0.5	0.4238636363636364	Animal
841	8461	30	16921	22_C<=0.5	0.5033391333167619	Plant	5_G<=0.5	0.5253221401470022	Plant	23_U<=0.5	0.29612992398064963	Animal	1_U<=0.5	0.5430817217716781	Plant	22_U<=0.5	0.476177323574092	Animal	1_C<=0.5	0.319975835682642	Animal	7_A<=0.5	0.15206812652068127	Animal	13_A<=0.5	0.46918859649122807	Animal	16_C<=0.5	0.6048087932218914	Plant	23_U<=0.5	0.5398834304746045	Plant	3_U<=0.5	0.16666666666666666	Animal	24_G<=0.5	0.3458343820790335	Animal	12_A<=0.5	0.21651560926485397	Animal	25_A<=0.5	0.18968692449355432	Animal	3_U<=0.5	0.07885304659498207	Animal
842	8292	29	16583	2_A<=0.5	0.4972905791697738	Animal	22_G<=0.5	0.5380179550468535	Plant	12_G<=0.5	0.36926668497665477	Animal	23_C<=0.5	0.5789929267448187	Plant	9_A<=0.5	0.228165326351225	Animal	4_U<=0.5	0.2999592585047871	Animal	18_C<=0.5	0.5126422250316056	Plant	19_U<=0.5	0.5872951443502968	Plant	21_G<=0.5	0.25688976377952755	Animal	7_U<=0.5	0.19384319384319385	Animal	18_A<=0.5	0.3481917577796468	Animal	14_A<=0.5	0.28098276096104247	Animal	12_C<=0.5	0.3569971440228478	Animal	10_A<=0.5	0.32664965366387166	Animal	17_C<=0.5	0.7673489765351972	Plant
843	8454	30	16907	1_U<=0.5	0.5006214267959235	Plant	8_G<=0.5	0.4155184659090909	Animal	19_G<=0.5	0.5750815597327947	Plant	22_A<=0.5	0.38017982799061767	Animal	12_U<=0.5	0.509485446985447	Plant	22_U<=0.5	0.6138280600324714	Plant	13_G<=0.5	0.4339296018465089	Animal	22_G<=0.5	0.3987077368684899	Animal	12_C<=0.5	0.2477100756670649	Animal	18_U<=0.5	0.5489176036247693	Plant	25_A<=0.5	0.3742084052964882	Animal	22_C<=0.5	0.6677370439746677	Plant	9_U<=0.5	0.1868597668668315	Animal	18_A<=0.5	0.3587144089732528	Animal	8_G<=0.5	0.585801393728223	Plant
844	8318	29	16635	1_U<=0.5	0.5016322810506255	Plant	23_A<=0.5	0.41483545553948714	Animal	8_G<=0.5	0.578545977370757	Plant	12_G<=0.5	0.42085571402111505	Animal	7_G<=0.5	0.2949852507374631	Animal	23_C<=0.5	0.5191997724471413	Plant	23_C<=0.5	0.693394495412844	Plant	19_G<=0.5	0.37833403895004236	Animal	19_C<=0.5	0.5200642054574639	Plant	6_C<=0.5	0.24832855778414517	Animal	5_U<=0.5	0.45307443365695793	Animal	11_U<=0.5	0.531156542628818	Plant	26_C<=0.5	0.16929698708751795	Animal	20_U<=0.5	0.706856014295119	Plant	24_C<=0.5	0.15730337078651685	Animal
845	8383	30	16765	1_U<=0.5	0.5026265639241031	Plant	8_C<=0.5	0.4149196552091093	Animal	22_U<=0.5	0.5795235429495552	Plant	12_G<=0.5	0.4342075666921589	Animal	21_U<=0.5	0.3430057027843006	Animal	19_C<=0.5	0.6355880993850638	Plant	23_G<=0.5	0.18726684904252675	Animal	22_A<=0.5	0.3775777309583094	Animal	22_A<=0.5	0.5692963752665245	Plant	5_C<=0.5	0.3794356562633604	Animal	22_U<=0.5	0.2102803738317757	Animal	22_C<=0.5	0.5428669803741536	Plant	15_C<=0.5	0.7864948164752031	Plant	19_U<=0.5	0.20094892548144014	Animal	8_A<=0.5	0.07534246575342465	Animal
846	8507	29	17013	1_U<=0.5	0.5023779932057337	Plant	1_C<=0.5	0.41707077096071404	Animal	22_C<=0.5	0.5785116191551416	Plant	1_G<=0.5	0.40810102199154585	Animal	17_U<=0.5	0.43423072985976047	Animal	19_U<=0.5	0.597797462293512	Plant	9_G<=0.5	0.36555891238670696	Animal	23_G<=0.5	0.38131651556957036	Animal	2_G<=0.5	0.4646902065289807	Animal	13_G<=0.5	0.46172115115954177	Animal	6_A<=0.5	0.3588663347376484	Animal	6_A<=0.5	0.6429863084474297	Plant	22_A<=0.5	0.4232496258107434	Animal	7_A<=0.5	0.31064483111566016	Animal	23_U<=0.5	0.5201729106628242	Plant
847	8627	30	17253	10_A<=0.5	0.502411135968183	Plant	22_C<=0.5	0.4664558286631165	Animal	14_G<=0.5	0.5915695998154769	Plant	1_C<=0.5	0.48907139329989346	Animal	7_C<=0.5	0.27419354838709675	Animal	8_G<=0.5	0.6167733582679997	Plant	17_A<=0.5	0.4896772317534167	Animal	19_U<=0.5	0.5023456675055147	Plant	22_U<=0.5	0.42114467408585055	Animal	25_A<=0.5	0.24457308248914617	Animal	21_C<=0.5	0.3697478991596639	Animal	23_U<=0.5	0.5268134876197587	Plant	12_G<=0.5	0.7400272758267985	Plant	22_U<=0.5	0.5169265880562952	Plant	4_U<=0.5	0.4012345679012346	Animal
848	8383	30	16765	8_C<=0.5	0.4990140028171348	Animal	22_U<=0.5	0.5218861466773881	Plant	16_A<=0.5	0.4053529213103681	Animal	1_U<=0.5	0.571465764123926	Plant	21_U<=0.5	0.18672	Animal	22_A<=0.5	0.37473610133708657	Animal	20_C<=0.5	0.48402652200120555	Animal	10_A<=0.5	0.4751168831168831	Animal	22_G<=0.5	0.6521020825181514	Plant	5_A<=0.5	0.20527015057573073	Animal	16_U<=0.5	0.1384083044982699	Animal	21_G<=0.5	0.40027567195037905	Animal	6_U<=0.5	0.22895357985837922	Animal	7_A<=0.5	0.35290889132821074	Animal	4_C<=0.5	0.6437165775401069	Plant
849	8385	30	16769	22_G<=0.5	0.4978705775126357	Animal	23_G<=0.5	0.5385828866841526	Plant	8_G<=0.5	0.22079937912301126	Animal	8_U<=0.5	0.5546895194162209	Plant	5_G<=0.5	0.1895734597156398	Animal	10_G<=0.5	0.1920233797490115	Animal	21_U<=0.5	0.30825496342737724	Animal	1_U<=0.5	0.5763672131147541	Plant	10_C<=0.5	0.4867685733070348	Animal	10_C<=0.5	0.23133333333333334	Animal	13_U<=0.5	0.11327649208282582	Animal	1_G<=0.5	0.16486486486486487	Animal	21_C<=0.5	0.27959331880900506	Animal	4_C<=0.5	0.3975058456742011	Animal	11_U<=0.5	0.12678288431061807	Animal
850	8416	29	16831	9_U<=0.5	0.4951694423730218	Animal	6_A<=0.5	0.5438827028148558	Plant	15_A<=0.5	0.37063884959924565	Animal	21_G<=0.5	0.5124106149690132	Plant	19_C<=0.5	0.6270147750167898	Plant	21_U<=0.5	0.3841074856046065	Animal	11_G<=0.5	0.3261476033477048	Animal	18_C<=0.5	0.5338927814893271	Plant	3_A<=0.5	0.43617175075899955	Animal	8_G<=0.5	0.4823008849557522	Animal	8_G<=0.5	0.7910100286532952	Plant	22_G<=0.5	0.44722547662157847	Animal	3_A<=0.5	0.22112211221122113	Animal	13_U<=0.5	0.3046471600688468	Animal	10_G<=0.5	0.38631984585741813	Animal
851	8311	30	16621	22_A<=0.5	0.49845057585549757	Animal	21_U<=0.5	0.5260235171347111	Plant	13_A<=0.5	0.2770128703980844	Animal	2_A<=0.5	0.5609919410765957	Plant	9_G<=0.5	0.40258315043052506	Animal	14_U<=0.5	0.30076817017923974	Animal	14_G<=0.5	0.20186915887850468	Animal	19_C<=0.5	0.6032459425717853	Plant	18_C<=0.5	0.42252224608775696	Animal	1_A<=0.5	0.36670071501532175	Animal	19_C<=0.5	0.5067545304777594	Plant	19_C<=0.5	0.3362410785091198	Animal	15_U<=0.5	0.19706336939721794	Animal	2_A<=0.5	0.248046875	Animal	19_G<=0.5	0.12048192771084337	Animal
852	8494	30	16987	20_C<=0.5	0.4987488607175408	Animal	9_U<=0.5	0.4555895176877781	Animal	17_G<=0.5	0.6198977982461674	Plant	19_U<=0.5	0.5062684482813343	Plant	21_U<=0.5	0.33264033264033266	Animal	19_U<=0.5	0.5996264538585618	Plant	19_U<=0.5	0.6785363457760314	Plant	23_U<=0.5	0.5583336777286441	Plant	4_U<=0.5	0.33392612859097126	Animal	22_U<=0.5	0.37847439916405434	Animal	10_A<=0.5	0.20427275387767047	Animal	1_U<=0.5	0.6402788710221523	Plant	26_C<=0.5	0.47435897435897434	Animal	18_A<=0.5	0.7220902612826603	Plant	11_U<=0.5	0.47017045454545453	Animal
